,near_fid,building,noise,in_vehicle,asleep,no_windows,age,Distance
4564,3840,0,1,0,0,0,24,586.4976172518624
4565,763,1,0,0,0,0,49,881.0203160485016
4566,113,0,0,0,0,0,20,198.1023487116927
4567,240,0,0,1,0,0,29,304.493120631202
4568,736,0,1,1,0,0,79,690.3802920581453
4569,231,1,0,0,0,0,26,1594.9882113624521
4570,545,0,0,0,0,0,34,705.1970535128341
4571,141,1,0,0,0,0,41,872.7126955314866
4572,2411,1,0,0,0,0,66,1442.6184937784903
4573,62,0,0,0,0,0,65,164.59286914331898
4574,2687,0,0,0,0,0,70,31028.807430941622
4575,2166,0,1,1,0,0,57,38094.32314255453
4576,2667,1,1,0,0,0,35,373.8897287002968
4577,269,0,0,0,0,0,41,685.7142258511755
4578,46,0,0,0,0,0,60,290.68975464440734
4579,3404,1,0,0,0,0,77,429.83369037310985
4580,4028,1,0,0,0,0,26,101.03573380525054
4581,739,1,0,0,0,0,53,900.4990656329874
4582,2628,0,0,0,0,0,43,667.7707096224369
4583,38,0,0,0,0,0,22,116.13912248578183
4584,1999,1,0,0,0,0,51,395.8797768114759
4585,265,0,0,0,0,0,22,161.983574912419
4586,193,0,0,0,0,0,66,565.3669459128707
4587,1760,0,1,0,0,0,77,32541.44720344399
4588,2437,1,0,0,0,0,43,424.7737851157926
4589,786,0,0,0,0,0,50,24099.302164062672
4590,3377,1,0,0,0,0,23,323.81467510635747
4591,586,1,0,0,0,1,53,1422.478922578199
4592,3472,1,0,0,0,0,77,319.69212787376637
4593,673,0,0,0,0,0,36,658.9834346375707
4594,2711,1,0,0,0,0,24,1543.9657744723982
4595,130,0,0,1,0,0,88,409.8972663579971
4596,3989,0,0,1,0,0,85,497.8987435163869
4597,220,0,0,0,0,0,30,191.2871572128782
4598,534,0,0,0,0,0,60,330.509822191944
4599,545,0,0,0,0,0,39,229.32196816520812
4600,2710,1,0,0,0,0,26,895.393319488889
4601,110,0,0,0,0,0,47,323.16908902486364
4602,2798,0,0,1,0,0,42,70305.78668449176
4603,3768,0,0,0,0,0,75,311.05973447063445
4604,2369,0,0,0,0,0,61,2328.8012111634566
4605,2162,0,0,0,0,0,72,1281.3824894499937
4606,219,1,1,0,0,0,78,1245.8097311889699
4607,115,0,0,0,0,0,36,213.96302327293014
4608,864,1,0,0,0,0,20,378.16581745638973
4609,2732,1,0,0,0,0,82,1091.5799864917533
4610,3968,0,1,0,0,0,19,436.39751954587535
4611,4062,0,0,0,0,0,27,783.2671907648066
4612,3977,0,0,0,0,0,43,849.9190425012856
4613,2753,0,1,0,0,0,44,3606.905675289832
4614,4120,0,0,0,0,0,63,279.39467873127364
4615,2710,1,0,0,0,0,32,209.52190765011756
4616,2406,0,0,0,0,0,69,175.40211693676423
4617,2636,0,0,0,0,0,51,549.9078432477653
4618,2477,1,0,0,0,0,21,278.93687152190455
4619,822,0,1,0,0,0,70,23203.045242000404
4620,132,0,0,0,0,0,34,435.3656622751212
4621,91,1,0,0,0,0,29,214.81018915994494
4622,2671,0,1,0,0,0,31,2700.402993461813
4623,538,0,1,0,0,0,42,862.6800073032173
4624,239,0,1,0,0,0,29,1298.8050380327427
4625,3954,0,0,0,0,0,50,534.6581411822788
4626,1921,1,0,0,0,0,21,642.3274202109848
4627,2732,0,1,0,0,0,45,1376.148472843527
4628,2442,0,0,0,0,0,27,352.3561945670551
4629,310,0,1,0,0,0,50,72.53846482335017
4630,71,0,0,0,0,0,22,111.82090449030441
4631,1497,1,0,0,0,0,43,389.4746933021725
4632,1197,0,0,0,0,0,79,385.2049336168878
4633,1900,0,0,0,0,0,40,804.8756217103462
4634,4094,0,0,0,0,0,36,23541.733048761824
4635,1875,0,0,0,0,0,29,425.8326507789829
4636,156,1,1,0,0,0,66,230.2265371952131
4637,107,0,0,0,0,0,42,243.39168936133953
4638,2808,0,0,0,0,0,29,103.80494288618209
4639,2840,0,0,0,0,0,61,427.1561461733062
4640,2,0,0,0,0,0,48,211.83394553473676
4641,440,0,0,0,0,0,58,36151.27110350293
4642,1561,1,0,0,0,0,43,502.17810055523523
4643,525,0,0,0,0,0,66,337.976948128236
4644,1195,0,0,0,0,0,57,220.86372649679947
4645,1206,0,0,0,0,0,76,1437.0097256480517
4646,1908,0,0,0,0,0,70,399.28012344071425
4647,2721,0,0,0,0,0,29,790.8613369097332
4648,4031,0,1,0,0,0,29,125.58751007459084
4649,34,1,1,0,0,1,79,312.91648820906903
4650,589,0,1,0,0,0,31,280.9979932250474
4651,2502,0,0,0,0,0,34,382.8040476228612
4652,1526,0,0,0,0,0,23,29.151035136600417
4653,978,0,1,0,0,0,82,34174.87720176336
4654,3014,0,0,0,0,0,45,642.822458600928
4655,2712,0,1,1,0,0,74,28275.432760765892
4656,446,0,0,0,0,0,27,673.3937326604272
4657,1752,0,0,0,0,0,46,15618.944145227528
4658,2597,0,1,0,0,0,43,41892.0234740653
4659,1460,0,0,0,0,0,36,508.48828500393057
4660,2822,1,0,0,0,0,48,1308.965331594203
4661,1096,0,1,0,0,0,28,265.02051350188884
4662,2622,0,0,0,0,0,48,187.9878660294553
4663,159,0,0,0,0,0,59,1406.7150222247817
4664,2772,0,1,0,0,0,46,39019.61401933224
4665,1763,0,1,1,0,0,71,15611.163727822037
4666,2746,0,0,1,0,0,40,1014.064527613496
4667,2298,0,0,0,0,0,80,845.5869585900122
4668,3435,0,0,0,0,0,63,539.3748689304415
4669,4091,1,0,0,0,0,42,320.5725713722878
4670,565,0,0,1,0,0,62,289.91562346518464
4671,2213,0,0,0,0,0,85,26491.60759379723
4672,2764,0,0,0,0,0,18,723.5855431737506
4673,1195,1,0,0,0,1,82,164.5929508884309
4674,2315,0,1,0,0,0,85,43494.888421079086
4675,3790,0,0,0,0,0,73,475.0125290314779
4676,1903,0,0,0,0,0,21,487.433031271768
4677,204,0,0,0,0,0,33,610.56819889986
4678,2661,0,0,1,0,0,69,41170.77794631655
4679,3718,1,0,0,0,0,48,146.54136178488196
4680,2800,0,1,0,0,0,40,41675.192460647595
4681,723,1,0,0,0,0,58,415.26128383235044
4682,1811,1,0,0,0,0,64,621.4494528565469
4683,62,0,0,0,0,0,59,164.5966882197984
4684,2724,0,1,0,0,0,32,162.94779139569656
4685,3513,1,0,0,0,0,66,449.09194554107887
4686,17,0,0,0,0,0,25,774.532742964766
4687,1815,0,1,0,0,0,45,477.70980379299937
4688,2723,0,0,0,0,0,41,966.7879582415452
4689,1762,1,0,0,0,0,69,777.1624792892599
4690,121,0,0,0,0,0,50,501.282328915095
4691,3902,0,1,1,0,0,84,64196.48579060395
4692,1897,1,0,0,0,0,46,98.50275369633307
4693,1826,1,0,0,0,0,64,588.9075728932537
4694,429,0,0,0,0,0,56,1024.8094704348987
4695,1100,0,0,0,0,0,76,91.31073769152482
4696,1915,1,1,0,0,0,30,79.70281076891891
4697,2723,1,0,0,0,0,77,394.9519937901216
4698,428,1,0,0,0,0,44,1469.7947734955342
4699,204,1,1,0,0,0,39,755.5624174794788
4700,3600,0,0,0,0,0,68,493.68920754691374
4701,4068,1,0,0,0,0,52,877.1062869283022
4702,269,1,1,0,0,0,66,955.5018891316753
4703,2771,0,0,0,0,0,46,608.4079059790572
4704,3390,0,0,1,0,0,33,590.4968381850376
4705,1114,0,0,0,0,0,20,1357.9374461183795
4706,133,0,0,0,0,0,53,740.2266965710693
4707,2742,0,0,0,0,0,21,475.89243132062353
4708,341,1,0,0,0,0,35,5043.437545921454
4709,2311,1,0,0,0,0,51,872.3324381177032
4710,2275,1,0,0,0,0,27,600.438589029958
4711,2384,1,0,0,0,0,42,39552.26920222102
4712,2419,0,1,0,0,0,32,238.92546884973092
4713,3768,0,0,0,0,0,44,401.6418255222437
4714,566,0,0,0,0,0,49,233.57699899884852
4715,143,0,0,0,0,0,44,336.47630662464616
4716,2072,1,0,0,0,0,51,709.3462178828844
4717,785,1,0,0,0,0,51,193.42859528145055
4718,3973,0,0,0,0,0,19,144.3181866186857
4719,766,0,0,0,0,0,27,371.38224125392486
4720,348,0,0,0,0,0,65,1673.1401093859995
4721,176,0,0,0,0,0,23,331.4170669060473
4722,2822,0,0,0,0,0,24,1341.4882933948718
4723,2699,0,0,1,0,0,73,1428.640936933272
4724,257,1,0,0,0,0,72,972.9536298652122
4725,1984,0,0,0,0,0,81,358.0143677056984
4726,3889,0,0,0,0,0,47,2348.6033345002315
4727,4014,0,1,0,0,0,60,1114.988048828018
4728,1554,1,0,0,0,0,81,385.9176316327327
4729,199,0,0,0,0,0,33,720.9223045271464
4730,50,1,1,0,0,1,63,178.0840618412568
4731,1176,0,1,0,0,0,52,33159.07924920027
4732,1826,0,0,1,0,0,21,1373.7353692802672
4733,1830,0,0,0,0,0,54,225.68102547264937
4734,2573,1,0,0,0,0,37,290.32977677684283
4735,4034,0,0,0,0,0,62,774.7977409332066
4736,506,0,0,0,0,0,87,32009.48548811402
4737,3153,0,0,0,0,0,51,477.3325222840867
4738,154,0,0,0,0,0,21,1092.9653558944462
4739,764,1,0,0,0,0,51,411.9318644215164
4740,400,1,0,0,0,0,63,228.1018840684104
4741,185,0,1,0,0,0,31,124.55606847156714
4742,2714,0,0,0,0,0,53,389.54888658472316
4743,614,0,0,1,0,0,20,533.8868581751295
4744,3498,1,0,0,0,1,52,10425.722605323801
4745,2727,0,0,0,0,0,33,535.1788717940436
4746,204,1,0,0,0,0,69,88.51458584871237
4747,460,0,0,1,0,0,46,24833.42026360627
4748,2297,0,1,0,0,0,23,1072.1289874629742
4749,4003,1,0,0,0,0,71,792.8838403727341
4750,3809,0,0,0,0,0,63,71329.0907470579
4751,3783,1,0,0,0,0,21,1870.1772835260135
4752,506,0,0,0,0,0,57,29510.70563327468
4753,660,0,0,0,0,0,30,718.5941850756725
4754,1183,0,0,0,0,0,64,437.36824349233075
4755,245,0,0,0,0,0,78,622.6157462709926
4756,2775,0,0,0,0,0,38,1333.6361288835
4757,2081,0,0,0,0,0,81,563.8143555616581
4758,3011,0,0,0,0,0,31,918.8790802983305
4759,380,1,0,0,0,0,50,131.58414158325922
4760,2315,0,1,1,0,0,28,79486.396598737
4761,385,1,0,0,0,0,74,1192.469678375908
4762,31,0,0,0,0,0,50,262.9291107597316
4763,2859,0,0,0,0,0,36,791.1104307250197
4764,2685,0,0,0,0,0,34,2108.2573661245883
4765,2355,0,1,0,0,0,50,1284.828245704226
4766,3961,0,0,0,0,0,44,261.0405247479554
4767,2867,0,0,0,0,0,67,496.7425544840704
4768,440,0,0,0,0,0,64,615.2425162245471
4769,3612,0,0,0,0,0,40,3117.9020801108754
4770,1775,1,1,0,0,0,43,963.9366944014869
4771,467,0,1,1,0,0,34,30150.982165603644
4772,1878,0,0,0,0,0,82,549.0820438459531
4773,2403,0,0,0,0,0,26,30545.716364166048
4774,730,0,1,0,0,0,31,993.9217305649248
4775,11,0,0,0,0,0,21,728.2557801918064
4776,199,0,0,0,0,0,36,261.9255030815444
4777,1902,1,0,0,0,0,26,437.19370998301713
4778,3997,1,0,0,0,0,43,217.11803493808767
4779,36,1,0,0,0,0,45,195.54341049833894
4780,138,0,0,0,0,0,42,869.0138591836928
4781,95,0,0,0,0,0,63,407.9658841944646
4782,3247,0,0,0,0,0,31,432.91376640768095
4783,1581,1,0,0,0,0,23,675.0742332281336
4784,2776,0,1,0,0,0,31,56206.812444575095
4785,2817,0,1,0,0,0,62,1167.0921460513703
4786,64,0,0,1,0,0,21,423.8326976340748
4787,2102,1,0,0,0,0,31,652.9240158550596
4788,3687,0,0,0,0,0,21,677.5201627421527
4789,4062,0,0,0,0,0,31,377.7664793609563
4790,223,0,0,0,0,0,19,915.7624372952018
4791,337,0,1,0,0,0,22,165.42865012554225
4792,2665,0,0,0,0,0,69,657.3490039990962
4793,2183,0,1,1,0,0,57,2643.655331607185
4794,129,0,0,0,0,0,33,355.5257505782822
4795,2740,1,0,0,0,0,59,1106.4354304317274
4796,3744,0,0,0,0,0,61,360.21363036537775
4797,129,1,0,0,0,0,37,465.756399123298
4798,3511,0,0,0,0,0,21,380.1509446239886
4799,1997,0,0,0,0,0,40,624.0306932088707
4800,2073,0,0,0,0,0,81,14204.006838739037
4801,4067,0,0,0,0,0,45,190.3791860408683
4802,3399,0,0,0,0,0,70,5243.272008503343
4803,3617,0,0,0,0,0,37,214.52011432723063
4804,1936,0,1,0,0,0,38,509.11022746553004
4805,4032,0,0,0,0,0,72,290.27958381964777
4806,1096,0,0,0,0,0,66,318.66484835476547
4807,1882,1,0,0,1,0,64,471.0265282503135
4808,2502,0,0,0,0,0,42,994.7067360165447
4809,1226,0,0,0,0,0,38,784.9768627410747
4810,204,1,0,0,0,0,81,792.9445320496358
4811,394,0,0,0,0,0,71,15949.370555146443
4812,2678,0,1,0,0,0,57,33429.61506334697
4813,686,0,0,0,0,0,78,1655.0624564749737
4814,682,0,0,0,0,0,23,472.8218524380582
4815,3902,0,0,1,0,0,48,58364.21927542759
4816,1876,0,0,0,0,0,52,1404.7908593352265
4817,353,1,0,0,0,0,38,1166.4749253955272
4818,1738,0,0,0,0,0,49,917.6516072254323
4819,3650,0,0,0,0,0,51,352.01853355004766
4820,2719,0,0,1,0,0,58,621.1976918494014
4821,213,0,0,0,0,0,23,807.9776808087252
4822,4021,1,1,0,0,0,62,173.72569912714516
4823,216,0,0,0,0,0,26,935.0324110410949
4824,2188,0,0,0,0,0,44,1106.5043185038858
4825,814,0,1,0,0,0,69,97.78194564209417
4826,3801,0,0,0,0,0,54,221.0877296028904
4827,1955,0,0,1,0,0,78,905.2266963412794
4828,4013,0,0,0,0,0,79,3610.3104175604412
4829,2772,0,1,1,0,0,61,47379.8951440911
4830,381,0,0,0,0,0,19,370.52970318715495
4831,3856,0,0,0,0,0,37,18793.579056630166
4832,2756,1,1,0,0,0,82,53845.4578768026
4833,3361,1,0,0,0,0,68,263.4738395782848
4834,1988,1,0,0,0,0,57,811.0808016577245
4835,2756,0,1,0,0,0,51,54077.49367209729
4836,2725,0,0,0,0,0,19,428.7398929833106
4837,306,0,0,0,0,0,47,1644.3188863021219
4838,730,1,0,0,0,1,55,860.7071042400701
4839,4117,0,0,0,0,0,54,1808.6634323137932
4840,242,1,0,0,0,0,73,925.1651624958658
4841,223,0,0,0,0,0,38,986.4987302377483
4842,1750,0,0,0,0,0,52,642.3399675579001
4843,3081,0,0,0,0,0,23,877.6975857780114
4844,2549,0,0,0,0,0,63,1072.7675399082236
4845,61,1,0,0,0,0,77,722.0614963510164
4846,213,0,0,0,0,0,55,555.9447018227758
4847,2511,0,0,1,0,0,73,37325.9059282048
4848,2765,0,1,0,0,0,59,35020.742842624546
4849,3860,0,0,1,0,0,81,42649.86293519672
4850,573,0,1,0,0,0,39,42061.08490796483
4851,147,1,0,0,0,0,51,731.5281676218884
4852,2292,0,0,0,0,0,27,144.59783664950356
4853,3961,0,0,0,0,0,32,828.1101567788381
4854,210,0,0,0,0,0,53,758.1802907110113
4855,2621,0,1,0,0,0,70,36205.84008321982
4856,1010,0,0,0,0,0,47,361.7278064488036
4857,2727,1,0,0,0,0,45,275.0960512521407
4858,78,0,0,0,0,0,64,173.97262568988393
4859,119,0,0,0,0,0,36,366.6915832456678
4860,1533,0,1,0,0,0,31,175.83787125712533
4861,682,0,0,0,0,0,27,1152.235642715365
4862,3774,0,1,0,0,0,62,4179.5467486495
4863,2302,1,0,0,0,0,43,459.47917805101315
4864,2418,0,0,0,0,0,44,500.7035442365676
4865,558,0,0,1,0,0,51,187.11781821751524
4866,1363,0,1,0,0,0,79,10604.327815731645
4867,300,0,0,0,0,0,28,1071.046814630156
4868,3991,0,0,0,0,0,63,1195.7210440681183
4869,3448,0,0,0,0,0,45,778.679327429072
4870,876,0,0,0,0,0,42,266.40412423773415
4871,2152,0,0,0,0,0,69,434.3919543375459
4872,1721,0,1,1,0,0,63,46986.399351086155
4873,646,0,0,0,0,0,51,53600.35354432616
4874,471,0,0,0,0,0,64,46962.569085691495
4875,325,0,0,0,0,0,38,723.6663947505504
4876,3033,0,1,0,0,0,62,64573.34697422013
4877,2715,0,0,0,0,0,60,43460.63169245551
4878,1812,0,0,0,0,0,75,229.0255173476263
4879,4004,0,0,0,0,0,76,651.5738031768065
4880,2736,0,0,0,0,0,36,262.39943722822903
4881,1880,1,0,0,0,0,70,610.3544396170205
4882,260,0,0,0,0,0,25,409.9661096519435
4883,219,0,0,0,0,0,51,513.7104804503757
4884,2577,0,0,0,0,0,71,3274.6317527962638
4885,555,1,0,0,0,0,57,819.642467121576
4886,2262,0,0,0,0,0,18,476.0465669584295
4887,3614,0,0,0,0,0,19,3883.984126363279
4888,3900,0,1,0,0,0,84,136271.73531502738
4889,2507,0,0,0,0,0,55,614.5359714790377
4890,1904,0,0,0,0,0,54,672.2414736781806
4891,2628,0,1,0,0,0,44,18990.09407392835
4892,3899,0,1,0,0,0,28,510.85287673240725
4893,3770,0,0,0,0,0,55,774.0589513694049
4894,3196,0,0,0,0,0,79,211.55159348811114
4895,848,0,1,0,0,0,39,45801.34397491513
4896,1984,0,0,0,0,0,37,254.30951945104562
4897,24,0,0,0,0,0,41,229.95549487362842
4898,3186,0,0,0,0,0,67,979.649520463785
4899,2738,1,0,0,0,0,79,3329.8341058824553
4900,2267,0,0,0,0,0,19,955.6448974840198
4901,556,0,1,0,0,0,74,401.21029129501136
4902,3555,0,1,0,0,0,18,432.55949454541013
4903,1444,0,0,0,0,0,21,564.0431193112794
4904,1540,1,0,0,0,1,30,630.2165874543326
4905,1832,0,0,1,0,0,55,549.8167789779112
4906,1894,0,0,1,0,0,72,530.3701802277805
4907,3401,1,0,0,0,0,43,1018.9720871494296
4908,2787,0,0,0,0,0,49,2436.002494278858
4909,246,1,0,0,0,0,41,168.96621895904812
4910,124,0,0,0,0,0,65,295.66505728085536
4911,3459,0,0,0,0,0,62,1265.79692972282
4912,3911,1,0,0,0,0,18,724.0358122281733
4913,2555,0,1,0,0,0,34,24910.220451789708
4914,311,0,0,0,0,0,30,754.3117977330412
4915,11,0,0,0,0,0,34,752.1520888642037
4916,734,0,0,0,0,0,67,553.7922815008409
4917,3999,0,0,0,0,0,54,2541.787605987014
4918,2437,1,0,0,0,0,70,279.5484690023606
4919,3290,0,0,0,0,0,55,416.73150635001724
4920,1159,0,0,0,0,0,53,43576.087012474614
4921,3951,0,1,0,0,0,82,30141.728336555716
4922,1540,0,0,0,0,0,71,53.82975294924782
4923,3787,0,0,0,0,0,83,11608.162781748053
4924,2739,0,0,0,0,0,45,1006.7801085041143
4925,3905,0,0,0,0,0,63,1406.246631145564
4926,569,0,0,0,0,0,30,3565.7379802771516
4927,3958,0,0,0,0,0,53,55153.02724635832
4928,410,0,0,0,0,0,23,611.7631639941944
4929,1812,0,0,0,0,0,66,159.7449942756747
4930,904,1,0,0,0,0,60,259.030186023238
4931,1887,0,0,0,0,0,60,277.68928037544515
4932,2070,0,0,0,0,0,70,1079.7910390445672
4933,2504,0,0,0,0,0,22,399.817871555763
4934,555,0,0,0,0,0,53,311.0703597410204
4935,750,0,0,0,0,0,57,706.9711756346735
4936,1841,0,1,0,0,0,34,552.3236673953812
4937,2772,0,0,0,0,0,81,477.02520825433555
4938,3968,0,0,0,0,0,35,1179.0088576705662
4939,3104,0,1,0,0,0,43,30234.09967877162
4940,104,1,0,0,0,0,54,346.3054229331596
4941,2723,0,0,0,0,0,43,319.5397424417755
4942,1739,0,0,0,0,0,34,203.03015103590317
4943,743,0,0,0,0,0,45,15334.081974835797
4944,2736,0,0,0,0,0,80,1045.1967742280615
4945,265,1,0,0,0,0,65,937.2276431800723
4946,4094,1,0,0,1,0,20,2281.246910870311
4947,2621,0,1,1,0,0,66,26862.91101825529
4948,2756,0,0,0,0,0,50,2532.778796267281
4949,310,0,0,0,0,0,26,840.7351312264263
4950,1507,0,0,0,0,0,53,792.2654098844243
4951,214,1,0,0,0,0,37,106.72847629738386
4952,744,1,1,0,0,0,62,613.4951268155608
4953,3300,0,0,0,0,0,61,844.5497952063367
4954,2724,0,0,0,0,0,78,376.6566095531284
4955,392,1,0,0,0,0,55,422.27148914709943
4956,2213,0,0,1,0,0,82,24341.190392701337
4957,620,0,0,0,0,0,35,789.6566750358497
4958,1581,0,0,0,0,0,19,340.27627711712927
4959,3626,0,0,0,0,0,85,31841.722472763668
4960,4087,0,0,1,0,0,66,505.89393338780116
4961,103,1,0,0,0,0,23,106.02802567053527
4962,414,0,0,1,0,0,76,741.3818560404594
4963,2722,1,1,0,0,0,49,504.3744077699582
4964,530,0,0,1,0,0,74,544.7306462273591
4965,204,0,0,0,0,0,49,699.3410443464865
4966,28,0,0,0,0,0,26,206.80730765998496
4967,671,0,1,0,0,0,53,17275.88418811219
4968,1164,0,1,0,0,0,53,40517.57429201756
4969,3023,0,0,0,0,0,55,594.8352529857381
4970,3720,0,0,0,0,0,26,438.85087323497413
4971,2726,1,0,0,0,0,48,207.58426674907838
4972,396,0,0,0,0,0,35,1364.3565665128017
4973,2442,1,0,0,0,0,23,866.4767282792455
4974,1080,0,0,0,0,0,40,830.7303803117435
4975,368,0,0,0,0,0,38,753.8648932744858
4976,543,0,0,0,0,0,41,270.3843569647259
4977,3781,0,1,0,0,0,51,204.83846526353793
4978,2824,0,0,0,0,0,78,1395.0623942925756
4979,3322,0,0,0,0,0,25,830.8151033189263
4980,105,0,0,0,0,0,60,502.14538206281014
4981,2901,0,1,0,0,0,75,50177.65400393364
4982,3970,1,0,0,0,1,68,2518.8101947091404
4983,6,0,0,0,0,0,43,134.37527966223652
4984,1515,0,0,0,0,0,26,492.2206954651846
4985,3672,0,1,0,0,0,43,590.8000472191807
4986,3617,1,0,0,0,0,54,658.5292147285187
4987,2746,0,1,0,0,0,49,477.78705336600206
4988,3297,1,0,0,0,0,58,821.8922670959718
4989,130,0,0,0,0,0,52,435.39573420965434
4990,1641,1,0,0,0,0,20,286.20227735932286
4991,3983,0,0,0,0,0,58,1151.7988522892324
4992,1557,0,0,0,0,0,43,604.326296515015
4993,2540,0,1,0,0,0,51,9554.037335486031
4994,331,0,0,0,0,0,31,566.4407377400323
4995,1196,0,0,0,0,0,63,727.6744122437983
4996,39,0,0,0,0,0,54,134.54704746620828
4997,200,1,0,0,0,0,78,290.7033858890185
4998,2744,0,0,0,0,0,37,500.9488926576549
4999,3293,1,0,0,0,0,46,228.1593122963383
5000,1590,0,0,0,0,0,46,307.5338637595861
5001,3996,0,0,0,0,0,49,5655.256099408502
5002,565,0,1,0,0,0,52,887.5167779427662
5003,85,1,0,0,0,0,57,214.74345379390002
5004,3816,0,1,0,0,0,80,114905.09337675507
5005,1547,0,0,1,0,0,68,1126.2876919861862
5006,3171,0,0,0,0,0,42,2145.1553429412043
5007,3965,0,0,0,0,0,49,1282.636834669807
5008,2685,0,0,0,0,0,53,1676.6688209118508
5009,3819,0,0,0,0,0,34,929.3618277601312
5010,1835,0,0,0,0,0,67,364.81616934516495
5011,2821,0,0,0,0,0,70,53507.90868502121
5012,71,0,0,0,0,0,58,655.1098783264445
5013,4065,1,1,0,0,1,62,797.8023236050664
5014,179,0,0,0,0,0,47,555.5625196244447
5015,1957,1,1,0,0,0,49,844.9565532524741
5016,855,0,0,0,0,0,83,50458.067515372124
5017,3629,1,0,0,0,1,84,670.1341932315117
5018,98,0,0,0,0,0,50,152.24529992645137
5019,3035,0,0,0,0,0,23,1156.3619552990551
5020,524,1,1,0,0,0,45,827.0891563862517
5021,2928,0,0,0,0,0,78,475.9185357743979
5022,1663,0,1,0,0,0,66,865.678369262696
5023,3326,1,0,0,0,0,77,179.73968181961396
5024,1520,0,0,0,0,0,54,121.3084074266608
5025,4117,0,0,0,0,0,42,1878.4043505562727
5026,2745,1,0,0,0,0,60,616.2389748383297
5027,451,0,0,0,0,0,24,1206.022847016161
5028,3950,1,0,0,0,0,39,601.921413690566
5029,32,0,0,0,0,0,60,256.35787832046907
5030,3886,0,0,0,0,0,82,816.7022643870147
5031,83,0,0,0,0,0,52,664.7335327672373
5032,555,0,0,0,0,0,49,512.9306609176169
5033,520,0,0,0,0,0,54,544.4785336291111
5034,2697,1,0,0,0,0,31,26.563392158990755
5035,2198,1,0,0,0,0,38,237.02318357658493
5036,2735,1,0,0,0,0,42,543.3967627475786
5037,4042,0,0,0,0,0,42,432.3057291760107
5038,491,0,0,0,0,0,58,6538.3866604502255
5039,1721,0,1,0,0,0,83,47274.24807289217
5040,471,0,1,0,0,0,37,31360.26821725455
5041,317,0,0,0,0,0,21,621.3969157126817
5042,1457,0,0,0,0,0,34,694.8883911078276
5043,3916,0,0,0,0,0,44,874.918625757028
5044,2511,0,1,0,0,0,27,36487.83340971881
5045,252,1,0,0,0,0,71,292.40136923554786
5046,2734,0,0,0,0,0,46,887.4472471915896
5047,2628,1,0,0,0,0,31,20441.177936475433
5048,3357,1,0,0,0,0,28,331.9933749486441
5049,1578,1,0,0,0,0,77,228.68336854135745
5050,1340,1,0,0,0,0,38,86.24445216085452
5051,2730,1,0,0,0,0,42,467.5107680951508
5052,469,0,1,1,0,0,69,30081.037282345387
5053,445,1,0,0,0,0,24,750.4291707133162
5054,3940,0,0,0,0,0,27,273.3314330146178
5055,381,0,0,0,0,0,29,131.96431466093878
5056,77,0,0,1,0,0,46,188.9786846611899
5057,2403,0,0,0,0,0,41,645.88894966987
5058,426,0,0,0,0,0,82,1032.4005835594962
5059,2745,1,0,0,1,0,75,645.3161675566
5060,2092,0,0,0,0,0,56,659.6014092346676
5061,3971,0,1,0,0,0,39,547.256081677153
5062,2784,0,0,1,0,0,62,1553.1566317388704
5063,422,0,0,0,0,0,64,344.0016927835433
5064,2799,0,0,0,0,0,71,47421.38849052387
5065,847,0,0,0,0,0,62,1298.924676941301
5066,460,1,0,0,0,0,64,104.2489553227007
5067,680,0,0,0,0,0,69,6826.869286434295
5068,2058,1,0,0,0,0,39,2793.581362940918
5069,4099,0,0,0,0,0,18,341.4010038332042
5070,44,0,0,0,0,0,36,114.43654906913868
5071,672,0,0,0,0,0,44,161.71064842690953
5072,2117,0,0,0,0,0,56,993.07285555756
5073,17,0,0,0,0,0,23,353.4332807266968
5074,384,1,0,0,0,0,74,986.0475145846599
5075,3087,1,0,0,0,0,19,914.0798609540674
5076,679,0,1,0,0,0,65,30545.491712857554
5077,2822,0,0,0,0,0,38,148.95359718331807
5078,3338,0,0,0,0,0,57,92.75356600504095
5079,553,1,0,0,0,0,27,881.6396218621563
5080,4076,1,0,0,0,0,42,824.9359386381661
5081,724,1,0,0,0,1,26,625.8021563764914
5082,4004,1,0,0,0,0,55,322.05655401862157
5083,1985,1,0,0,0,0,29,269.64206585801213
5084,2065,0,0,0,0,0,32,527.0587507112336
5085,522,0,0,0,0,0,77,602.8121713850592
5086,3962,0,0,0,0,0,43,1845.2670984866986
5087,65,0,0,0,0,0,50,261.12300433279285
5088,3991,0,0,0,0,0,23,339.3722573043248
5089,2401,0,0,0,0,0,75,656.8666778197123
5090,574,0,0,0,0,0,35,647.4176671544399
5091,407,0,0,0,0,0,23,2590.9454972598646
5092,3355,1,1,0,0,0,58,327.2091264575581
5093,490,0,0,1,0,0,60,3047.8040947397185
5094,2390,0,0,0,0,0,57,20418.289940897972
5095,2672,1,0,0,0,0,36,782.346195603841
5096,747,0,0,0,0,0,77,3907.9223983628312
5097,1668,0,1,1,0,0,47,24514.32927826507
5098,4094,0,1,0,0,0,81,33037.28943614714
5099,633,0,0,0,0,0,35,1150.25755313989
5100,471,0,0,0,0,0,53,31526.49781769527
5101,2073,0,0,0,0,0,61,12993.074069716733
5102,2763,0,0,0,0,0,50,790.5292188714812
5103,3622,1,0,0,0,0,23,707.2246796277221
5104,730,0,1,0,0,0,80,679.650493775341
5105,769,1,0,0,0,0,65,301.42656004687893
5106,3017,0,0,0,0,0,22,1057.4020466278882
